municipio,ano,faixa,casos,internacoes_total,populacao,densidade,pib_per_capita,esgoto_inadequado_pct,fossa_septica_pct,agua_poco_raso_pct,agua_rede_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp,poco_10pp,log_pib,log_dens,ano_c,log_int_pc
Barreirinhas,2020,60mais,9,507,63217,20.66,7947.31,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5841.2508,6.135,2.893,1.298,8.980588785610225,3.0281994636914926,12,-2.44418922738043
Barreirinhas,2021,0a4,14,305,63891,20.88,9949.93,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5283.785699999999,6.135,2.893,1.298,9.205320794952012,3.038791763014438,13,-2.852086331815702
Barreirinhas,2021,20a59,4,2126,63891,20.88,9949.93,61.35,28.93,12.98,26.15,8.27,52.16,9.24,33325.5456,6.135,2.893,1.298,9.205320794952012,3.038791763014438,13,-2.752081958104018
Barreirinhas,2021,60mais,1,478,63891,20.88,9949.93,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5903.5284,6.135,2.893,1.298,9.205320794952012,3.038791763014438,13,-2.5136947525496507
Barreirinhas,2022,0a4,19,328,65260,21.33,11545.45,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5397.0019999999995,6.135,2.893,1.298,9.354046698941493,3.0601145324832593,14,-2.8005852848106763
Barreirinhas,2022,20a59,4,2130,65260,21.33,11545.45,61.35,28.93,12.98,26.15,8.27,52.16,9.24,34039.615999999995,6.135,2.893,1.298,9.354046698941493,3.0601145324832593,14,-2.7714030430741468
Barreirinhas,2022,60mais,7,638,65260,21.33,11545.45,61.35,28.93,12.98,26.15,8.27,52.16,9.24,6030.023999999999,6.135,2.893,1.298,9.354046698941493,3.0601145324832593,14,-2.246167986468023
Barreirinhas,2023,0a4,18,416,66630,21.78,12258.58,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5510.3009999999995,6.135,2.893,1.298,9.413981378964815,3.0809921175048145,15,-2.583689268342828
Barreirinhas,2023,20a59,10,2369,66630,21.78,12258.58,61.35,28.93,12.98,26.15,8.27,52.16,9.24,34754.208,6.135,2.893,1.298,9.413981378964815,3.0809921175048145,15,-2.6858327330281035
Barreirinhas,2023,60mais,2,702,66630,21.78,12258.58,61.35,28.93,12.98,26.15,8.27,52.16,9.24,6156.612,6.135,2.893,1.298,9.413981378964815,3.0809921175048145,15,-2.171348501196273
Barreirinhas,2024,0a4,14,424,67999,22.22,12011.78,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5623.5172999999995,6.135,2.893,1.298,9.393643113917184,3.100992784211484,16,-2.5849791459833087
Barreirinhas,2024,20a59,3,2956,67999,22.22,12011.78,61.35,28.93,12.98,26.15,8.27,52.16,9.24,35468.278399999996,6.135,2.893,1.298,9.393643113917184,3.100992784211484,16,-2.484801727729972
Barreirinhas,2024,60mais,3,946,67999,22.22,12011.78,61.35,28.93,12.98,26.15,8.27,52.16,9.24,6283.107599999999,6.135,2.893,1.298,9.393643113917184,3.100992784211484,16,-1.8933774087813813
Barreirinhas,2025,0a4,24,433,68234,22.3,11970.41,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5642.9518,6.135,2.893,1.298,9.390193050262832,3.104586678466073,17,-2.567424848374261
Barreirinhas,2025,20a59,3,2418,68234,22.3,11970.41,61.35,28.93,12.98,26.15,8.27,52.16,9.24,35590.8544,6.135,2.893,1.298,9.390193050262832,3.104586678466073,17,-2.6891479537848104
Barreirinhas,2025,60mais,1,699,68234,22.3,11970.41,61.35,28.93,12.98,26.15,8.27,52.16,9.24,6304.821599999999,6.135,2.893,1.298,9.390193050262832,3.104586678466073,17,-2.1994192107609334
Barreirinhas,2026,0a4,10,132,68234,22.3,11970.41,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5642.9518,6.135,2.893,1.298,9.390193050262832,3.104586678466073,18,-3.75536065379038
Barreirinhas,2026,20a59,2,1060,68234,22.3,11970.41,61.35,28.93,12.98,26.15,8.27,52.16,9.24,35590.8544,6.135,2.893,1.298,9.390193050262832,3.104586678466073,18,-3.5138197978534356
Barreirinhas,2026,60mais,5,311,68234,22.3,11970.41,61.35,28.93,12.98,26.15,8.27,52.16,9.24,6304.821599999999,6.135,2.893,1.298,9.390193050262832,3.104586678466073,18,-3.009277040815509
Barão de Grajaú,2008,0a4,11,32,17069,7.69,3695.76,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1230.6749,5.169,4.322,0.13,8.214941495588267,2.0399207835175526,0,-3.6495820942733728
Barão de Grajaú,2008,20a59,10,109,17069,7.69,3695.76,51.69,43.22,1.3,53.87,7.21,56.2,13.81,9592.778,5.169,4.322,0.13,8.214941495588267,2.0399207835175526,0,-4.477417920446744
Barão de Grajaú,2008,60mais,4,74,17069,7.69,3695.76,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2357.2289,5.169,4.322,0.13,8.214941495588267,2.0399207835175526,0,-3.4611769199932727
Barão de Grajaú,2009,0a4,23,73,17231,7.77,4436.65,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1242.3551,5.169,4.322,0.13,8.397654866139987,2.050270164379556,1,-2.8343046903034748
Barão de Grajaú,2009,20a59,60,317,17231,7.77,4436.65,51.69,43.22,1.3,53.87,7.21,56.2,13.81,9683.822,5.169,4.322,0.13,8.397654866139987,2.050270164379556,1,-3.419310163177373
Barão de Grajaú,2009,60mais,32,228,17231,7.77,4436.65,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2379.6011,5.169,4.322,0.13,8.397654866139987,2.050270164379556,1,-2.3453425186217682
Barão de Grajaú,2010,0a4,94,149,17456,7.87,4619.96,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1258.5775999999998,5.169,4.322,0.13,8.438141326029646,2.063058062429312,2,-2.133791167436159
Barão de Grajaú,2010,20a59,69,431,17456,7.87,4619.96,51.69,43.22,1.3,53.87,7.21,56.2,13.81,9810.272,5.169,4.322,0.13,8.438141326029646,2.063058062429312,2,-3.1250771888806583
Barão de Grajaú,2010,60mais,38,201,17456,7.87,4619.96,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2410.6736,5.169,4.322,0.13,8.438141326029646,2.063058062429312,2,-2.4843565814468858
Barão de Grajaú,2011,0a4,47,138,17681,7.97,5438.38,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1274.8001,5.169,4.322,0.13,8.601236501382868,2.075684492802124,3,-2.223290975829651
Barão de Grajaú,2011,20a59,51,467,17681,7.97,5438.38,51.69,43.22,1.3,53.87,7.21,56.2,13.81,9936.722000000002,5.169,4.322,0.13,8.601236501382868,2.075684492802124,3,-3.0576632089207463
Barão de Grajaú,2011,60mais,18,223,17681,7.97,5438.38,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2441.7461,5.169,4.322,0.13,8.601236501382868,2.075684492802124,3,-2.3932969056510798
Barão de Grajaú,2012,0a4,34,76,17862,8.05,6221.59,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1287.8501999999999,5.169,4.322,0.13,8.735780780075855,2.0856720914304723,4,-2.8299962552662663
Barão de Grajaú,2012,20a59,21,264,17862,8.05,6221.59,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10038.444000000001,5.169,4.322,0.13,8.735780780075855,2.0856720914304723,4,-3.638228298009069
Barão de Grajaú,2012,60mais,14,147,17862,8.05,6221.59,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2466.7422,5.169,4.322,0.13,8.735780780075855,2.0856720914304723,4,-2.8202210248982045
Barão de Grajaú,2013,0a4,58,114,18074,8.15,7225.68,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1303.1354,5.169,4.322,0.13,8.885396626198904,2.0980179272527715,5,-2.436330037376172
Barão de Grajaú,2013,20a59,40,281,18074,8.15,7225.68,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10157.588000000002,5.169,4.322,0.13,8.885396626198904,2.0980179272527715,5,-3.5876216220397095
Barão de Grajaú,2013,60mais,33,200,18074,8.15,7225.68,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2496.0194,5.169,4.322,0.13,8.885396626198904,2.0980179272527715,5,-2.524135135346974
Barão de Grajaú,2014,0a4,44,152,18223,8.21,9107.06,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1313.8782999999999,5.169,4.322,0.13,9.116805215884757,2.105352923464337,6,-2.156858055948545
Barão de Grajaú,2014,20a59,31,404,18223,8.21,9107.06,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10241.326000000001,5.169,4.322,0.13,9.116805215884757,2.105352923464337,6,-3.2327715044364593
Barão de Grajaú,2014,60mais,20,258,18223,8.21,9107.06,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2516.5963,5.169,4.322,0.13,9.116805215884757,2.105352923464337,6,-2.2777030079975473
Barão de Grajaú,2015,0a4,17,109,18365,8.28,10362.48,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1324.1164999999999,5.169,4.322,0.13,9.2459468694055,2.1138429683971682,7,-2.4971528413333903
Barão de Grajaú,2015,20a59,79,425,18365,8.28,10362.48,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10321.130000000001,5.169,4.322,0.13,9.2459468694055,2.1138429683971682,7,-3.189859360240905
Barão de Grajaú,2015,60mais,48,324,18365,8.28,10362.48,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2536.2065000000002,5.169,4.322,0.13,9.2459468694055,2.1138429683971682,7,-2.057681223894548
Barão de Grajaú,2016,0a4,46,133,18496,8.34,12487.29,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1333.5616,5.169,4.322,0.13,9.432466605998588,2.1210632163706555,8,-2.3052594085591167
Barão de Grajaú,2016,20a59,87,360,18496,8.34,12487.29,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10394.752,5.169,4.322,0.13,9.432466605998588,2.1210632163706555,8,-3.3629523109335024
Barão de Grajaú,2016,60mais,42,280,18496,8.34,12487.29,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2554.2976,5.169,4.322,0.13,9.432466605998588,2.1210632163706555,8,-2.210742949735964
Barão de Grajaú,2017,0a4,24,93,18619,8.39,11281.27,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1342.4298999999999,5.169,4.322,0.13,9.330899107366905,2.127040520479115,9,-2.6696371158515624
Barão de Grajaú,2017,20a59,33,267,18619,8.39,11281.27,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10463.878,5.169,4.322,0.13,9.330899107366905,2.127040520479115,9,-3.668435756207357
Barão de Grajaú,2017,60mais,31,273,18619,8.39,11281.27,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2571.2839,5.169,4.322,0.13,9.330899107366905,2.127040520479115,9,-2.242688829944202
Barão de Grajaú,2018,0a4,30,86,18714,8.43,11006.84,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1349.2794,5.169,4.322,0.13,9.306272176713506,2.131796772013764,10,-2.7529786548911166
Barão de Grajaú,2018,20a59,19,281,18714,8.43,11006.84,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10517.268000000002,5.169,4.322,0.13,9.306272176713506,2.131796772013764,10,-3.622419087413667
Barão de Grajaú,2018,60mais,17,250,18714,8.43,11006.84,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2584.4034,5.169,4.322,0.13,9.306272176713506,2.131796772013764,10,-2.335789049406721
Barão de Grajaú,2019,0a4,12,68,18820,8.48,10817.75,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1356.922,5.169,4.322,0.13,9.288943582532246,2.1377104498038118,11,-2.99346647327203
Barão de Grajaú,2019,20a59,10,241,18820,8.48,10817.75,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10576.84,5.169,4.322,0.13,9.288943582532246,2.1377104498038118,11,-3.7816250505602698
Barão de Grajaú,2019,60mais,13,215,18820,8.48,10817.75,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2599.042,5.169,4.322,0.13,9.288943582532246,2.1377104498038118,11,-2.4922601664448174
Barão de Grajaú,2020,0a4,5,27,18924,8.53,11846.17,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1364.4204,5.169,4.322,0.13,9.379759887569664,2.1435893615035875,12,-3.922648136055476
Barão de Grajaú,2020,20a59,5,132,18924,8.53,11846.17,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10635.288,5.169,4.322,0.13,9.379759887569664,2.1435893615035875,12,-4.389130885076222
Barão de Grajaú,2020,60mais,10,112,18924,8.53,11846.17,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2613.4044,5.169,4.322,0.13,9.379759887569664,2.1435893615035875,12,-3.1499101468890536
Barão de Grajaú,2021,0a4,13,42,19026,8.58,14114.26,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1371.7746,5.169,4.322,0.13,9.554940912816638,2.149433913499871,13,-3.4861908907918004
Barão de Grajaú,2021,20a59,5,242,19026,8.58,14114.26,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10692.612000000001,5.169,4.322,0.13,9.554940912816638,2.149433913499871,13,-3.78837058852127
Barão de Grajaú,2021,60mais,2,184,19026,8.58,14114.26,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2627.4906,5.169,4.322,0.13,9.554940912816638,2.149433913499871,13,-2.658848767590526
Barão de Grajaú,2022,0a4,17,52,19170,8.64,15324.36,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1382.157,5.169,4.322,0.13,9.637198998105283,2.1564025828159643,14,-3.280156882767029
Barão de Grajaú,2022,20a59,14,226,19170,8.64,15324.36,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10773.54,5.169,4.322,0.13,9.637198998105283,2.1564025828159643,14,-3.8643134076789587
Barão de Grajaú,2022,60mais,17,201,19170,8.64,15324.36,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2647.377,5.169,4.322,0.13,9.637198998105283,2.1564025828159643,14,-2.5780197094137236
Barão de Grajaú,2023,0a4,8,57,19314,8.71,16045.87,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1392.5394,5.169,4.322,0.13,9.683206774573192,2.1644717908644115,15,-3.1958329980010793
Barão de Grajaú,2023,20a59,6,257,19314,8.71,16045.87,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10854.468,5.169,4.322,0.13,9.683206774573192,2.1644717908644115,15,-3.7432559865431974
Barão de Grajaú,2023,60mais,17,224,19314,8.71,16045.87,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2667.2634,5.169,4.322,0.13,9.683206774573192,2.1644717908644115,15,-2.4771622301049327
Barão de Grajaú,2024,0a4,17,50,19458,8.77,15927.13,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1402.9217999999998,5.169,4.322,0.13,9.675779223458692,2.1713368063840917,16,-3.3342893354159933
Barão de Grajaú,2024,20a59,6,214,19458,8.77,15927.13,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10935.396,5.169,4.322,0.13,9.675779223458692,2.1713368063840917,16,-3.9337841314250754
Barão de Grajaú,2024,60mais,12,186,19458,8.77,15927.13,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2687.1498,5.169,4.322,0.13,9.675779223458692,2.1713368063840917,16,-2.670489683255281
Barão de Grajaú,2025,0a4,3,65,19493,8.79,15898.53,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1405.4452999999999,5.169,4.322,0.13,9.673981931104107,2.1736147116970854,17,-3.073722201159274
Barão de Grajaú,2025,20a59,2,127,19493,8.79,15898.53,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10955.066,5.169,4.322,0.13,9.673981931104107,2.1736147116970854,17,-4.457370190199108
Barão de Grajaú,2025,60mais,9,187,19493,8.79,15898.53,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2691.9833,5.169,4.322,0.13,9.673981931104107,2.1736147116970854,17,-2.6669248703246677
Barão de Grajaú,2026,0a4,0,12,19493,8.79,15898.53,51.69,43.22,1.3,53.87,7.21,56.2,13.81,1405.4452999999999,5.169,4.322,0.13,9.673981931104107,2.1736147116970854,18,-4.763202821266911
Barão de Grajaú,2026,20a59,1,50,19493,8.79,15898.53,51.69,43.22,1.3,53.87,7.21,56.2,13.81,10955.066,5.169,4.322,0.13,9.673981931104107,2.1736147116970854,18,-5.389534271229553
Barão de Grajaú,2026,60mais,4,56,19493,8.79,15898.53,51.69,43.22,1.3,53.87,7.21,56.2,13.81,2691.9833,5.169,4.322,0.13,9.673981931104107,2.1736147116970854,18,-3.872681796444105
Bela Vista do Maranhão,2008,0a4,6,19,8850,59.56,3256.5,19.7,76.83,0.29,90.92,8.67,51.46,12.25,767.295,1.97,7.683,0.028999999999999998,8.088408277986456,4.086984207815808,0,-3.6984323636398937
Bela Vista do Maranhão,2008,20a59,4,154,8850,59.56,3256.5,19.7,76.83,0.29,90.92,8.67,51.46,12.25,4554.210000000001,1.97,7.683,0.028999999999999998,8.088408277986456,4.086984207815808,0,-3.386854756453853
Bela Vista do Maranhão,2008,60mais,1,39,8850,59.56,3256.5,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1084.125,1.97,7.683,0.028999999999999998,8.088408277986456,4.086984207815808,0,-3.3249668428749732
Bela Vista do Maranhão,2009,0a4,6,17,8855,59.59,3388.37,19.7,76.83,0.29,90.92,8.67,51.46,12.25,767.7284999999999,1.97,7.683,0.028999999999999998,8.128104258781924,4.087487774758888,1,-3.810222810965077
Bela Vista do Maranhão,2009,20a59,1,161,8855,59.59,3388.37,19.7,76.83,0.29,90.92,8.67,51.46,12.25,4556.783,1.97,7.683,0.028999999999999998,8.128104258781924,4.087487774758888,1,-3.3429678060979775
Bela Vista do Maranhão,2009,60mais,2,35,8855,59.59,3388.37,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1084.7375,1.97,7.683,0.028999999999999998,8.128104258781924,4.087487774758888,1,-3.4337452397301647
Bela Vista do Maranhão,2010,0a4,7,36,10524,70.82,3913.53,19.7,76.83,0.29,90.92,8.67,51.46,12.25,912.4308,1.97,7.683,0.028999999999999998,8.272195058987837,4.2601414466837575,2,-3.2325933085084326
Bela Vista do Maranhão,2010,20a59,7,227,10524,70.82,3913.53,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5415.6504,1.97,7.683,0.028999999999999998,8.272195058987837,4.2601414466837575,2,-3.1720982455442877
Bela Vista do Maranhão,2010,60mais,7,75,10524,70.82,3913.53,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1289.19,1.97,7.683,0.028999999999999998,8.272195058987837,4.2601414466837575,2,-2.8442812796265176
Bela Vista do Maranhão,2011,0a4,15,50,12194,82.06,3415.61,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1057.2198,1.97,7.683,0.028999999999999998,8.13611137977246,4.40745068701404,3,-3.0513749058439745
Bela Vista do Maranhão,2011,20a59,4,214,12194,82.06,3415.61,19.7,76.83,0.29,90.92,8.67,51.46,12.25,6275.032400000001,1.97,7.683,0.028999999999999998,8.13611137977246,4.40745068701404,3,-3.378357912311417
Bela Vista do Maranhão,2011,60mais,1,93,12194,82.06,3415.61,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1493.7649999999999,1.97,7.683,0.028999999999999998,8.13611137977246,4.40745068701404,3,-2.77645556431715
Bela Vista do Maranhão,2012,0a4,8,33,12335,83.01,3705.72,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1069.4445,1.97,7.683,0.028999999999999998,8.21763285083398,4.418961082466944,4,-3.478387072301336
Bela Vista do Maranhão,2012,20a59,8,166,12335,83.01,3705.72,19.7,76.83,0.29,90.92,8.67,51.46,12.25,6347.591,1.97,7.683,0.028999999999999998,8.21763285083398,4.418961082466944,4,-3.6438428614724208
Bela Vista do Maranhão,2012,60mais,5,61,12335,83.01,3705.72,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1511.0375,1.97,7.683,0.028999999999999998,8.21763285083398,4.418961082466944,4,-3.2096779157927906
Bela Vista do Maranhão,2013,0a4,9,47,10717,72.12,4859.38,19.7,76.83,0.29,90.92,8.67,51.46,12.25,929.1639,1.97,7.683,0.028999999999999998,8.488666136740077,4.2783313983351166,5,-2.984137547807298
Bela Vista do Maranhão,2013,20a59,3,266,10717,72.12,4859.38,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5514.9682,1.97,7.683,0.028999999999999998,8.488666136740077,4.2783313983351166,5,-3.0317248567968047
Bela Vista do Maranhão,2013,60mais,8,81,10717,72.12,4859.38,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1312.8325,1.97,7.683,0.028999999999999998,8.488666136740077,4.2783313983351166,5,-2.785493141043203
Bela Vista do Maranhão,2014,0a4,12,80,10836,72.92,5765.97,19.7,76.83,0.29,90.92,8.67,51.46,12.25,939.4812,1.97,7.683,0.028999999999999998,8.65972867527118,4.289362949810462,6,-2.4633011733354633
Bela Vista do Maranhão,2014,20a59,3,292,10836,72.92,5765.97,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5576.2056,1.97,7.683,0.028999999999999998,8.65972867527118,4.289362949810462,6,-2.949510021802211
Bela Vista do Maranhão,2014,60mais,1,106,10836,72.92,5765.97,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1327.41,1.97,7.683,0.028999999999999998,8.65972867527118,4.289362949810462,6,-2.527545860095563
Bela Vista do Maranhão,2015,0a4,33,136,10931,73.56,5481.02,19.7,76.83,0.29,90.92,8.67,51.46,12.25,947.7177,1.97,7.683,0.028999999999999998,8.609046494008625,4.298101399736121,7,-1.9414017873621425
Bela Vista do Maranhão,2015,20a59,57,601,10931,73.56,5481.02,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5625.092600000001,1.97,7.683,0.028999999999999998,8.609046494008625,4.298101399736121,7,-2.236397754624135
Bela Vista do Maranhão,2015,60mais,14,200,10931,73.56,5481.02,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1339.0475,1.97,7.683,0.028999999999999998,8.609046494008625,4.298101399736121,7,-1.9013964527484435
Bela Vista do Maranhão,2016,0a4,74,170,11020,74.16,6861.52,19.7,76.83,0.29,90.92,8.67,51.46,12.25,955.434,1.97,7.683,0.028999999999999998,8.833684270519985,4.306224921257599,8,-1.7263672504610028
Bela Vista do Maranhão,2016,20a59,102,509,11020,74.16,6861.52,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5670.892000000001,1.97,7.683,0.028999999999999998,8.833684270519985,4.306224921257599,8,-2.4106536870218895
Bela Vista do Maranhão,2016,60mais,28,155,11020,74.16,6861.52,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1349.95,1.97,7.683,0.028999999999999998,8.833684270519985,4.306224921257599,8,-2.1643977167903037
Bela Vista do Maranhão,2017,0a4,58,135,11103,74.72,7174.01,19.7,76.83,0.29,90.92,8.67,51.46,12.25,962.6301,1.97,7.683,0.028999999999999998,8.878220052013754,4.313747793920587,9,-1.9643944474201953
Bela Vista do Maranhão,2017,20a59,74,466,11103,74.72,7174.01,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5713.603800000001,1.97,7.683,0.028999999999999998,8.878220052013754,4.313747793920587,9,-2.5064196077941268
Bela Vista do Maranhão,2017,60mais,18,209,11103,74.72,7174.01,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1360.1175,1.97,7.683,0.028999999999999998,8.878220052013754,4.313747793920587,9,-1.8729921200920991
Bela Vista do Maranhão,2018,0a4,49,170,11138,74.95,7594.63,19.7,76.83,0.29,90.92,8.67,51.46,12.25,965.6646,1.97,7.683,0.028999999999999998,8.9351966975825,4.316821224548606,10,-1.7370181319037112
Bela Vista do Maranhão,2018,20a59,104,689,11138,74.95,7594.63,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5731.6148,1.97,7.683,0.028999999999999998,8.9351966975825,4.316821224548606,10,-2.118511314001462
Bela Vista do Maranhão,2018,60mais,29,250,11138,74.95,7594.63,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1364.405,1.97,7.683,0.028999999999999998,8.9351966975825,4.316821224548606,10,-1.697012797290012
Bela Vista do Maranhão,2019,0a4,31,120,11209,75.43,7345.88,19.7,76.83,0.29,90.92,8.67,51.46,12.25,971.8203,1.97,7.683,0.028999999999999998,8.90189489082555,4.323205073865539,11,-2.0916791680434086
Bela Vista do Maranhão,2019,20a59,89,694,11209,75.43,7345.88,19.7,76.83,0.29,90.92,8.67,51.46,12.25,5768.151400000001,1.97,7.683,0.028999999999999998,8.90189489082555,4.323205073865539,11,-2.1176349663797978
Bela Vista do Maranhão,2019,60mais,34,271,11209,75.43,7345.88,19.7,76.83,0.29,90.92,8.67,51.46,12.25,1373.1025,1.97,7.683,0.028999999999999998,8.90189489082555,4.323205073865539,11,-1.6227092361440392
Bela Vista do Maranhão,2020,0a4,73,146,11279,75.9,7566.81,19.7,76.83,0.29,90.92,8.67,51.46,12.25,977.8893,1.97,7.683,0.028999999999999998,8.931526857353251,4.3294166844015844,12,-1.9017898517359395
