cod6,ano,faixa,obitos_a00a09,obitos_mal_definidos,obitos_total
210650,2017,0a4,0,1,7
210650,2017,20a59,0,0,30
210650,2017,5a19,0,0,3
210650,2017,60mais,1,8,72
210650,2018,0a4,1,0,12
210650,2018,20a59,0,0,37
210650,2018,5a19,0,0,4
210650,2018,60mais,1,5,62
210650,2019,0a4,0,1,4
210650,2019,20a59,1,0,33
210650,2019,5a19,0,1,6
210650,2019,60mais,0,0,71
210650,2020,0a4,0,0,8
210650,2020,20a59,0,2,47
210650,2020,5a19,0,0,2
210650,2020,60mais,0,0,73
210650,2021,0a4,0,0,6
210650,2021,20a59,0,0,42
210650,2021,5a19,0,0,4
210650,2021,60mais,0,2,80
210650,2022,0a4,0,0,3
210650,2022,20a59,0,2,37
210650,2022,5a19,0,0,4
210650,2022,60mais,0,3,90
210650,2023,0a4,0,0,4
210650,2023,20a59,0,0,42
210650,2023,5a19,0,0,3
210650,2023,60mais,0,2,83
210650,2024,0a4,0,0,3
210650,2024,20a59,0,0,44
210650,2024,5a19,0,0,4
210650,2024,60mais,0,4,81
210660,2008,0a4,1,0,11
210660,2008,20a59,0,1,25
210660,2008,5a19,0,0,8
210660,2008,60mais,2,0,42
210660,2009,0a4,0,0,10
210660,2009,20a59,1,0,16
210660,2009,5a19,0,0,6
210660,2009,60mais,0,3,49
210660,2010,0a4,2,0,17
210660,2010,20a59,0,1,25
210660,2010,5a19,0,0,7
210660,2010,60mais,0,2,54
210660,2011,0a4,0,1,13
210660,2011,20a59,0,3,40
210660,2011,5a19,0,0,5
210660,2011,60mais,0,10,53
210660,2012,0a4,0,1,14
210660,2012,20a59,0,4,28
210660,2012,5a19,0,0,3
210660,2012,60mais,0,16,59
210660,2013,0a4,0,0,16
210660,2013,20a59,1,5,33
210660,2013,5a19,0,0,4
210660,2013,60mais,1,14,71
210660,2014,0a4,1,0,9
210660,2014,20a59,0,3,31
210660,2014,5a19,0,0,4
210660,2014,60mais,0,12,66
210660,2015,0a4,0,0,11
210660,2015,20a59,0,7,35
210660,2015,5a19,0,0,2
210660,2015,60mais,0,9,62
210660,2016,0a4,0,1,9
210660,2016,20a59,0,12,40
210660,2016,5a19,0,0,3
210660,2016,60mais,0,10,74
210660,2017,0a4,0,0,13
210660,2017,20a59,0,6,50
210660,2017,5a19,0,0,3
210660,2017,60mais,1,5,59
210660,2018,0a4,0,1,10
210660,2018,20a59,0,7,42
210660,2018,5a19,0,1,2
210660,2018,60mais,0,7,63
210660,2019,0a4,0,0,17
210660,2019,20a59,0,2,27
210660,2019,5a19,0,0,5
210660,2019,60mais,1,13,95
210660,2020,0a4,1,0,9
210660,2020,20a59,1,11,60
210660,2020,5a19,0,0,4
210660,2020,60mais,0,33,108
210660,2021,0a4,0,2,16
210660,2021,20a59,0,9,61
210660,2021,5a19,0,0,4
210660,2021,60mais,0,39,127
210660,2022,0a4,0,1,6
210660,2022,20a59,0,5,46
210660,2022,5a19,0,1,2
210660,2022,60mais,0,32,98
210660,2023,0a4,0,2,10
210660,2023,20a59,0,9,41
210660,2023,5a19,0,2,7
210660,2023,60mais,0,39,113
210660,2024,0a4,0,2,10
210660,2024,20a59,1,11,48
210660,2024,5a19,0,1,2
210660,2024,60mais,3,45,125
210663,2008,0a4,0,0,3
210663,2008,20a59,0,0,11
210663,2008,5a19,0,2,6
210663,2008,60mais,0,2,21
210663,2009,0a4,0,0,2
210663,2009,20a59,0,1,8
210663,2009,60mais,0,1,10
210663,2010,0a4,1,0,2
210663,2010,20a59,1,1,9
210663,2010,5a19,0,1,1
210663,2010,60mais,0,3,14
210663,2011,20a59,0,1,12
210663,2011,5a19,0,0,1
210663,2011,60mais,0,0,15
210663,2012,0a4,0,0,3
210663,2012,20a59,0,0,10
210663,2012,60mais,0,1,16
210663,2013,0a4,0,0,1
210663,2013,20a59,0,1,8
210663,2013,60mais,0,1,16
210663,2014,20a59,0,0,12
210663,2014,5a19,0,0,1
210663,2014,60mais,1,0,22
210663,2015,0a4,0,0,1
210663,2015,20a59,0,0,12
210663,2015,5a19,0,0,1
210663,2015,60mais,0,1,20
210663,2016,0a4,0,0,2
210663,2016,20a59,0,0,11
210663,2016,60mais,0,0,24
210663,2017,0a4,0,1,2
210663,2017,20a59,0,2,12
210663,2017,60mais,0,4,23
210663,2018,0a4,0,0,1
210663,2018,20a59,0,0,18
210663,2018,60mais,0,0,27
210663,2019,0a4,0,0,1
210663,2019,20a59,0,0,11
210663,2019,5a19,0,0,2
210663,2019,60mais,0,2,15
210663,2020,0a4,0,0,3
210663,2020,20a59,0,0,15
210663,2020,60mais,0,0,30
210663,2021,0a4,1,0,5
210663,2021,20a59,0,1,8
210663,2021,5a19,0,0,1
210663,2021,60mais,0,0,22
210663,2022,0a4,0,0,3
210663,2022,20a59,0,0,9
210663,2022,5a19,0,0,2
210663,2022,60mais,0,1,11
210663,2023,0a4,0,0,4
210663,2023,20a59,0,1,13
210663,2023,5a19,0,0,1
210663,2023,60mais,0,0,15
210663,2024,0a4,0,0,1
210663,2024,20a59,0,1,15
210663,2024,60mais,0,0,10
210667,2008,0a4,0,0,2
210667,2008,20a59,0,0,3
210667,2008,5a19,0,0,2
210667,2008,60mais,0,2,12
210667,2009,0a4,0,0,1
210667,2009,20a59,0,0,2
210667,2009,60mais,0,2,14
210667,2010,0a4,0,0,1
210667,2010,20a59,0,0,7
210667,2010,60mais,0,2,10
210667,2011,20a59,0,0,2
210667,2011,5a19,0,0,1
210667,2011,60mais,0,1,17
210667,2012,20a59,0,1,5
210667,2012,60mais,0,1,10
210667,2013,0a4,0,0,1
210667,2013,20a59,0,0,5
210667,2013,60mais,0,3,7
210667,2014,20a59,0,1,10
210667,2014,60mais,0,0,9
210667,2015,20a59,0,0,5
210667,2015,5a19,0,0,2
210667,2015,60mais,0,0,13
210667,2016,20a59,0,1,4
210667,2016,60mais,0,0,13
210667,2017,0a4,0,0,1
210667,2017,20a59,0,1,7
210667,2017,60mais,0,0,11
210667,2018,20a59,0,0,2
210667,2018,60mais,0,2,16
210667,2019,20a59,0,0,5
210667,2019,5a19,0,0,1
210667,2019,60mais,0,0,12
210667,2020,0a4,0,0,1
210667,2020,20a59,0,0,6
210667,2020,60mais,1,0,13
210667,2021,20a59,0,0,10
210667,2021,5a19,0,1,1
210667,2021,60mais,1,2,22
210667,2022,20a59,0,0,13
210667,2022,5a19,0,0,1
210667,2022,60mais,0,1,17
210667,2023,0a4,0,0,1
210667,2023,20a59,0,1,13
210667,2023,5a19,0,0,2
210667,2023,60mais,0,2,18
210667,2024,0a4,0,0,2
210667,2024,20a59,0,1,6
210667,2024,60mais,0,0,16
210670,2008,0a4,0,2,7
210670,2008,20a59,0,3,28
210670,2008,5a19,0,0,1
210670,2008,60mais,0,5,42
210670,2009,0a4,0,2,10
210670,2009,20a59,0,2,19
210670,2009,5a19,0,0,1
210670,2009,60mais,1,3,29
210670,2010,0a4,0,0,7
210670,2010,20a59,0,2,23
210670,2010,5a19,0,0,1
210670,2010,60mais,0,2,28
210670,2011,0a4,0,0,3
210670,2011,20a59,0,1,23
210670,2011,5a19,0,0,2
210670,2011,60mais,0,3,27
210670,2012,0a4,0,0,11
210670,2012,20a59,0,8,35
210670,2012,5a19,0,2,5
210670,2012,60mais,0,11,34
210670,2013,0a4,0,0,4
210670,2013,20a59,0,5,19
210670,2013,5a19,0,1,6
210670,2013,60mais,0,13,38
210670,2014,0a4,0,0,4
210670,2014,20a59,0,0,26
210670,2014,5a19,0,0,2
210670,2014,60mais,0,5,30
210670,2015,0a4,0,0,6
210670,2015,20a59,0,2,25
210670,2015,5a19,0,0,2
210670,2015,60mais,1,2,46
210670,2016,0a4,0,0,3
210670,2016,20a59,0,4,27
210670,2016,5a19,0,0,2
210670,2016,60mais,0,5,38
210670,2017,0a4,0,0,3
210670,2017,20a59,0,3,38
210670,2017,5a19,0,0,1
210670,2017,60mais,0,2,44
210670,2018,0a4,0,3,7
210670,2018,20a59,0,0,34
210670,2018,5a19,0,0,1
210670,2018,60mais,0,7,42
210670,2019,0a4,2,1,10
210670,2019,20a59,0,6,29
210670,2019,5a19,0,0,1
210670,2019,60mais,0,24,38
210670,2020,0a4,0,0,3
210670,2020,20a59,0,3,25
210670,2020,5a19,0,0,3
210670,2020,60mais,0,12,55
210670,2021,0a4,0,0,4
210670,2021,20a59,0,1,21
210670,2021,5a19,0,0,9
210670,2021,60mais,0,4,74
210670,2022,0a4,0,0,13
210670,2022,20a59,0,0,30
210670,2022,5a19,0,0,3
210670,2022,60mais,0,5,74
210670,2023,0a4,0,0,9
210670,2023,20a59,0,2,36
210670,2023,5a19,0,0,1
210670,2023,60mais,0,0,57
210670,2024,0a4,0,0,5
210670,2024,20a59,0,1,30
210670,2024,5a19,0,0,2
210670,2024,60mais,0,3,72
210675,2008,0a4,0,3,7
210675,2008,20a59,0,1,23
210675,2008,5a19,0,0,2
210675,2008,60mais,1,1,35
210675,2009,0a4,0,0,8
210675,2009,20a59,0,3,19
210675,2009,5a19,0,0,1
210675,2009,60mais,0,5,32
210675,2010,0a4,0,1,6
210675,2010,20a59,0,4,33
210675,2010,5a19,0,0,2
210675,2010,60mais,0,2,27
210675,2011,0a4,0,0,4
210675,2011,20a59,0,2,31
210675,2011,5a19,0,0,3
210675,2011,60mais,0,5,65
210675,2012,0a4,0,0,7
210675,2012,20a59,0,2,37
210675,2012,5a19,0,0,3
210675,2012,60mais,0,3,61
210675,2013,0a4,0,0,5
210675,2013,20a59,0,0,36
210675,2013,5a19,0,0,4
210675,2013,60mais,1,5,61
210675,2014,0a4,0,1,7
210675,2014,20a59,0,2,34
210675,2014,5a19,0,0,1
210675,2014,60mais,0,6,61
210675,2015,0a4,0,0,8
210675,2015,20a59,0,2,37
210675,2015,5a19,0,0,4
210675,2015,60mais,0,1,59
210675,2016,0a4,1,0,3
210675,2016,20a59,1,1,44
210675,2016,5a19,0,0,8
210675,2016,60mais,3,7,72
210675,2017,0a4,0,1,3
210675,2017,20a59,2,2,35
210675,2017,5a19,0,0,2
210675,2017,60mais,0,3,66
210675,2018,0a4,0,0,5
210675,2018,20a59,0,2,38
210675,2018,5a19,0,1,2
210675,2018,60mais,0,4,64
210675,2019,0a4,0,0,3
210675,2019,20a59,0,2,48
210675,2019,5a19,0,0,1
210675,2019,60mais,0,3,60
210675,2020,0a4,1,0,3
210675,2020,20a59,0,2,45
210675,2020,5a19,0,2,4
210675,2020,60mais,0,6,87
210675,2021,0a4,0,0,2
210675,2021,20a59,0,5,46
210675,2021,5a19,0,1,2
210675,2021,60mais,0,11,90
210675,2022,0a4,0,0,7
210675,2022,20a59,0,2,31
210675,2022,5a19,0,0,4
210675,2022,60mais,0,4,81
210675,2023,0a4,0,0,7
210675,2023,20a59,0,6,51
210675,2023,5a19,0,1,2
210675,2023,60mais,1,3,64
210675,2024,20a59,0,2,26
210675,2024,5a19,0,0,2
210675,2024,60mais,0,14,69
210680,2008,0a4,0,2,7
210680,2008,20a59,0,2,8
210680,2008,5a19,0,1,4
210680,2008,60mais,0,8,29
210680,2009,0a4,0,3,7
210680,2009,20a59,0,4,17
210680,2009,60mais,0,5,31
210680,2010,0a4,0,1,5
210680,2010,20a59,0,9,18
210680,2010,5a19,0,1,3
210680,2010,60mais,0,5,22
210680,2011,0a4,0,2,6
210680,2011,20a59,0,1,10
210680,2011,60mais,0,4,17
210680,2012,0a4,0,0,1
210680,2012,20a59,0,1,17
210680,2012,60mais,0,3,24
210680,2013,0a4,0,0,4
210680,2013,20a59,0,0,17
210680,2013,60mais,1,1,32
210680,2014,0a4,0,0,3
210680,2014,20a59,0,2,19
210680,2014,5a19,0,0,3
210680,2014,60mais,0,2,31
210680,2015,0a4,0,0,2
210680,2015,20a59,0,1,30
210680,2015,5a19,0,0,1
210680,2015,60mais,1,4,44
210680,2016,0a4,0,0,2
210680,2016,20a59,0,1,28
210680,2016,5a19,0,0,3
210680,2016,60mais,0,2,34
210680,2017,0a4,0,0,3
210680,2017,20a59,0,0,25
210680,2017,5a19,0,0,4
210680,2017,60mais,0,2,41
210680,2018,0a4,0,0,4
210680,2018,20a59,0,1,15
210680,2018,5a19,0,1,1
210680,2018,60mais,0,3,48
210680,2019,0a4,0,0,6
210680,2019,20a59,0,4,29
210680,2019,5a19,0,0,2
210680,2019,60mais,0,1,41
210680,2020,0a4,0,0,1
210680,2020,20a59,0,2,13
210680,2020,5a19,0,0,2
210680,2020,60mais,0,6,63
210680,2021,0a4,0,0,3
210680,2021,20a59,0,1,33
210680,2021,5a19,0,0,4
210680,2021,60mais,0,1,39
210680,2022,0a4,0,0,7
210680,2022,20a59,0,2,18
210680,2022,5a19,0,0,1
210680,2022,60mais,0,0,46
210680,2023,0a4,0,0,3
210680,2023,20a59,0,2,23
210680,2023,5a19,0,0,1
210680,2023,60mais,0,1,46
210680,2024,0a4,0,0,4
210680,2024,20a59,0,3,27
210680,2024,5a19,0,0,1
210680,2024,60mais,0,1,48
210690,2008,0a4,0,2,15
210690,2008,20a59,0,7,31
210690,2008,5a19,0,0,5
210690,2008,60mais,1,5,39
210690,2009,0a4,0,1,10
210690,2009,20a59,0,8,29
210690,2009,5a19,0,2,7
210690,2009,60mais,0,7,44
210690,2010,0a4,0,1,10
210690,2010,20a59,0,4,33
210690,2010,5a19,0,0,1
210690,2010,60mais,1,6,43
210690,2011,0a4,0,1,12
210690,2011,20a59,0,4,30
210690,2011,5a19,0,0,3
210690,2011,60mais,0,4,64
210690,2012,0a4,1,1,18
210690,2012,20a59,0,3,40
210690,2012,5a19,0,1,2
210690,2012,60mais,0,3,71
210690,2013,0a4,0,0,8
210690,2013,20a59,0,2,48
210690,2013,5a19,1,0,8
210690,2013,60mais,1,3,85
210690,2014,0a4,0,0,14
210690,2014,20a59,0,3,40
210690,2014,5a19,0,1,7
210690,2014,60mais,1,15,94
210690,2015,0a4,0,0,13
210690,2015,20a59,0,4,40
210690,2015,5a19,0,0,5
210690,2015,60mais,0,11,87
210690,2016,0a4,0,0,14
210690,2016,20a59,0,4,47
210690,2016,5a19,0,0,5
210690,2016,60mais,1,7,82
210690,2017,0a4,0,0,10
210690,2017,20a59,0,4,53
210690,2017,5a19,0,1,9
210690,2017,60mais,0,5,73
210690,2018,0a4,0,1,9
210690,2018,20a59,0,7,49
210690,2018,5a19,0,3,5
210690,2018,60mais,0,11,84
210690,2019,0a4,1,0,10
210690,2019,20a59,0,9,49
210690,2019,5a19,0,0,2
210690,2019,60mais,2,11,88
210690,2020,0a4,1,2,9
210690,2020,20a59,0,2,40
210690,2020,5a19,0,1,3
210690,2020,60mais,1,5,99
210690,2021,0a4,0,0,8
210690,2021,20a59,0,1,56
210690,2021,5a19,0,2,5
210690,2021,60mais,2,5,90
210690,2022,0a4,0,0,14
210690,2022,20a59,1,1,55
210690,2022,5a19,0,0,5
210690,2022,60mais,3,11,119
210690,2023,0a4,0,0,5
210690,2023,20a59,0,3,51
210690,2023,5a19,0,0,5
210690,2023,60mais,1,5,95
210690,2024,0a4,1,0,11
210690,2024,20a59,0,4,44
210690,2024,5a19,0,0,4
210690,2024,60mais,0,4,91
210700,2008,0a4,0,0,6
210700,2008,20a59,0,0,16
210700,2008,5a19,0,0,1
210700,2008,60mais,0,2,16
210700,2009,0a4,0,0,5
210700,2009,20a59,0,1,8
210700,2009,5a19,0,0,1
210700,2009,60mais,1,4,19
210700,2010,0a4,0,1,4
210700,2010,20a59,0,1,9
210700,2010,5a19,0,0,2
210700,2010,60mais,0,8,24
210700,2011,0a4,0,0,3
210700,2011,20a59,0,1,15
210700,2011,5a19,0,0,1
210700,2011,60mais,0,0,29
210700,2012,0a4,0,0,1
210700,2012,20a59,0,1,13
210700,2012,5a19,0,0,2
210700,2012,60mais,0,2,24
210700,2013,0a4,0,1,6
210700,2013,20a59,0,2,15
210700,2013,5a19,0,1,2
210700,2013,60mais,0,10,31
210700,2014,0a4,0,0,2
210700,2014,20a59,0,2,11
210700,2014,5a19,0,0,3
210700,2014,60mais,1,15,34
210700,2015,0a4,1,0,3
210700,2015,20a59,0,0,16
210700,2015,5a19,0,1,5
210700,2015,60mais,0,14,37
210700,2016,0a4,0,0,3
210700,2016,20a59,0,1,22
210700,2016,60mais,0,6,25
210700,2017,0a4,1,0,3
210700,2017,20a59,0,2,21
210700,2017,5a19,0,1,4
210700,2017,60mais,0,3,44
210700,2018,0a4,0,0,1
210700,2018,20a59,0,1,13
210700,2018,5a19,0,1,2
210700,2018,60mais,0,1,42
210700,2019,0a4,0,0,2
210700,2019,20a59,0,0,15
210700,2019,5a19,0,0,4
210700,2019,60mais,0,1,41
210700,2020,0a4,0,0,3
210700,2020,20a59,0,1,17
210700,2020,5a19,0,0,3
210700,2020,60mais,0,2,49
210700,2021,0a4,1,0,3
210700,2021,20a59,0,1,18
210700,2021,5a19,0,0,1
210700,2021,60mais,0,0,47
210700,2022,0a4,0,0,5
210700,2022,20a59,0,0,22
210700,2022,5a19,0,0,3
210700,2022,60mais,0,4,40
210700,2023,0a4,0,0,1
210700,2023,20a59,0,1,17
210700,2023,5a19,0,0,2
210700,2023,60mais,0,2,23
210700,2024,20a59,0,2,13
210700,2024,5a19,0,0,1
210700,2024,60mais,0,6,39
210710,2008,0a4,1,0,6
210710,2008,20a59,0,2,21
210710,2008,60mais,0,1,27
210710,2009,0a4,0,0,3
210710,2009,20a59,0,3,20
210710,2009,5a19,0,0,2
210710,2009,60mais,0,1,19
210710,2010,0a4,1,0,10
210710,2010,20a59,0,2,17
210710,2010,5a19,0,0,4
210710,2010,60mais,0,0,26
210710,2011,0a4,0,0,9
210710,2011,20a59,0,1,13
210710,2011,60mais,0,0,18
210710,2012,0a4,0,0,3
210710,2012,20a59,0,1,16
210710,2012,5a19,0,0,4
210710,2012,60mais,0,2,23
210710,2013,0a4,1,1,5
210710,2013,20a59,0,1,12
210710,2013,5a19,0,0,4
210710,2013,60mais,0,0,20
210710,2014,0a4,3,0,5
210710,2014,20a59,0,0,9
210710,2014,5a19,0,0,1
210710,2014,60mais,0,1,41
210710,2015,0a4,0,0,3
210710,2015,20a59,0,1,18
210710,2015,60mais,0,0,40
210710,2016,0a4,0,0,2
210710,2016,20a59,0,0,9
210710,2016,60mais,0,1,32
210710,2017,0a4,0,0,9
210710,2017,20a59,0,0,21
210710,2017,5a19,0,0,4
210710,2017,60mais,0,1,18
210710,2018,0a4,0,0,6
210710,2018,20a59,0,1,23
210710,2018,5a19,0,0,4
210710,2018,60mais,0,1,24
210710,2019,0a4,0,0,6
210710,2019,20a59,1,1,17
210710,2019,5a19,0,0,1
210710,2019,60mais,0,3,26
210710,2020,0a4,0,1,8
210710,2020,20a59,0,1,18
210710,2020,5a19,0,0,1
210710,2020,60mais,0,3,38
210710,2021,0a4,0,0,4
210710,2021,20a59,0,0,14
210710,2021,5a19,0,0,1
210710,2021,60mais,0,0,31
210710,2022,0a4,0,0,2
210710,2022,20a59,0,1,17
210710,2022,5a19,0,0,3
210710,2022,60mais,0,5,41
210710,2023,0a4,0,0,6
210710,2023,20a59,0,0,27
210710,2023,5a19,0,0,3
210710,2023,60mais,0,1,48
210710,2024,0a4,0,0,4
210710,2024,20a59,0,0,30
210710,2024,5a19,0,0,1
210710,2024,60mais,1,0,41
210720,2008,0a4,1,0,6
210720,2008,20a59,0,0,7
210720,2008,5a19,0,0,1
210720,2008,60mais,0,1,19
210720,2009,0a4,0,1,9
210720,2009,20a59,0,2,6
210720,2009,5a19,0,0,3
210720,2009,60mais,0,1,19
210720,2010,0a4,0,1,6
210720,2010,20a59,0,0,14
210720,2010,5a19,0,0,2
210720,2010,60mais,0,0,16
210720,2011,0a4,1,0,7
210720,2011,20a59,0,0,5
210720,2011,5a19,0,1,3
210720,2011,60mais,0,2,16
210720,2012,0a4,0,0,7
210720,2012,20a59,0,0,9
210720,2012,5a19,0,1,2
210720,2012,60mais,0,0,16
210720,2013,0a4,0,0,3
210720,2013,20a59,0,1,11
210720,2013,5a19,0,0,2
210720,2013,60mais,0,0,22
210720,2014,0a4,0,0,4
210720,2014,20a59,0,1,15
210720,2014,5a19,0,1,4
210720,2014,60mais,0,1,26
210720,2015,20a59,0,0,16
210720,2015,5a19,0,0,1
210720,2015,60mais,0,0,18
210720,2016,0a4,0,0,2
210720,2016,20a59,0,0,9
210720,2016,60mais,0,2,26
210720,2017,0a4,0,0,6
210720,2017,20a59,0,0,12
210720,2017,5a19,0,0,1
210720,2017,60mais,1,2,31
210720,2018,0a4,0,2,3
210720,2018,20a59,0,0,16
210720,2018,5a19,0,0,3
210720,2018,60mais,0,0,25
210720,2019,0a4,0,0,6
210720,2019,20a59,0,0,10
210720,2019,5a19,0,0,1
210720,2019,60mais,0,1,40
210720,2020,0a4,0,0,2
210720,2020,20a59,0,3,20
210720,2020,5a19,0,1,4
210720,2020,60mais,0,1,27
210720,2021,0a4,0,0,4
210720,2021,20a59,0,0,14
210720,2021,60mais,0,1,37
210720,2022,0a4,0,0,4
210720,2022,20a59,0,0,13
210720,2022,5a19,0,0,1
210720,2022,60mais,0,1,33
210720,2023,0a4,1,0,4
210720,2023,20a59,0,2,21
210720,2023,5a19,0,0,2
210720,2023,60mais,0,1,37
210720,2024,0a4,0,0,1
210720,2024,20a59,0,0,18
210720,2024,5a19,0,0,4
210720,2024,60mais,0,1,36
210725,2008,0a4,0,1,5
210725,2008,20a59,0,1,7
210725,2008,5a19,0,0,3
210725,2008,60mais,0,0,5
210725,2009,0a4,0,1,2
210725,2009,20a59,0,1,5
210725,2009,60mais,0,0,7
210725,2010,0a4,0,0,1
210725,2010,20a59,0,0,3
210725,2010,60mais,0,0,4
210725,2011,0a4,1,0,6
210725,2011,20a59,0,0,4
210725,2011,5a19,0,0,1
210725,2011,60mais,0,0,4
210725,2012,20a59,0,0,3
210725,2012,5a19,0,1,1
210725,2012,60mais,0,0,18
210725,2013,20a59,0,0,2
210725,2013,5a19,0,0,1
210725,2013,60mais,0,1,5
210725,2014,0a4,0,0,1
210725,2014,20a59,0,3,9
210725,2014,5a19,0,0,1
210725,2014,60mais,0,3,12
210725,2015,0a4,0,0,3
210725,2015,20a59,0,4,5
210725,2015,60mais,0,8,17
210725,2016,0a4,0,0,2
210725,2016,20a59,0,2,8
210725,2016,5a19,0,0,3
210725,2016,60mais,0,5,10
210725,2017,0a4,0,0,1
210725,2017,20a59,0,0,9
210725,2017,60mais,0,1,15
210725,2018,0a4,0,0,1
210725,2018,20a59,0,1,6
210725,2018,5a19,0,0,1
210725,2018,60mais,0,1,11
210725,2019,0a4,0,0,1
210725,2019,20a59,0,1,7
210725,2019,5a19,0,0,2
210725,2019,60mais,0,1,15
210725,2020,0a4,0,0,2
210725,2020,20a59,0,0,6
210725,2020,5a19,0,0,1
210725,2020,60mais,0,1,22
210725,2021,0a4,0,1,3
210725,2021,20a59,0,0,5
210725,2021,60mais,0,0,24
210725,2022,20a59,0,0,14
210725,2022,5a19,0,0,1
210725,2022,60mais,0,0,14
210725,2023,0a4,0,0,1
210725,2023,20a59,0,0,13
210725,2023,60mais,0,1,16
210725,2024,20a59,0,1,7
210725,2024,60mais,0,1,19
210730,2008,0a4,0,1,1
210730,2008,20a59,0,2,5
210730,2008,60mais,0,6,20
210730,2009,0a4,0,0,2
210730,2009,20a59,0,0,3
210730,2009,5a19,0,0,1
210730,2009,60mais,0,1,7
210730,2010,0a4,0,0,2
210730,2010,20a59,0,3,7
210730,2010,5a19,0,1,1
210730,2010,60mais,0,5,16
210730,2011,20a59,0,1,6
210730,2011,5a19,0,1,1
210730,2011,60mais,0,4,6
210730,2012,0a4,0,0,2
210730,2012,20a59,0,0,4
210730,2012,5a19,0,1,2
210730,2012,60mais,0,5,11
210730,2013,0a4,0,0,2
210730,2013,20a59,0,0,3
210730,2013,60mais,0,6,16
210730,2014,20a59,0,2,6
210730,2014,5a19,0,0,1
210730,2014,60mais,0,1,14
210730,2015,0a4,0,0,2
210730,2015,20a59,1,1,8
210730,2015,60mais,0,3,14
210730,2016,0a4,0,0,1
210730,2016,20a59,0,0,6
210730,2016,60mais,0,2,18
210730,2017,0a4,0,0,1
210730,2017,20a59,0,0,3
210730,2017,5a19,0,0,2
210730,2017,60mais,0,1,17
210730,2018,0a4,0,0,1
210730,2018,20a59,0,1,7
210730,2018,5a19,0,0,1
210730,2018,60mais,0,1,19
210730,2019,0a4,0,0,2
210730,2019,20a59,0,0,2
210730,2019,60mais,0,2,16
210730,2020,20a59,0,0,10
210730,2020,60mais,0,1,25
210730,2021,0a4,0,0,1
210730,2021,20a59,0,0,16
210730,2021,5a19,0,0,1
210730,2021,60mais,0,1,20
210730,2022,20a59,0,0,6
210730,2022,60mais,0,0,12
210730,2023,20a59,0,0,3
210730,2023,60mais,0,0,12
210730,2024,0a4,0,1,2
210730,2024,20a59,0,1,16
210730,2024,60mais,0,4,20
210735,2008,0a4,0,0,8
210735,2008,20a59,0,1,16
210735,2008,5a19,0,1,2
210735,2008,60mais,0,14,36
210735,2009,0a4,0,0,3
210735,2009,20a59,0,6,25
210735,2009,60mais,0,6,32
210735,2010,0a4,0,0,3
210735,2010,20a59,0,1,16
210735,2010,5a19,0,0,5
210735,2010,60mais,0,2,30
210735,2011,0a4,0,0,5
210735,2011,20a59,0,2,23
210735,2011,5a19,0,0,3
210735,2011,60mais,0,1,35
210735,2012,0a4,0,0,2
210735,2012,20a59,0,1,20
210735,2012,5a19,0,0,2
210735,2012,60mais,1,2,40
210735,2013,0a4,0,0,5
210735,2013,20a59,0,4,22
210735,2013,5a19,0,0,4
210735,2013,60mais,0,2,39
210735,2014,0a4,0,0,3
210735,2014,20a59,0,2,29
210735,2014,5a19,0,0,1
210735,2014,60mais,0,3,41
210735,2015,0a4,0,0,5
210735,2015,20a59,0,2,32
210735,2015,5a19,0,1,6
210735,2015,60mais,1,1,45
210735,2016,0a4,0,0,5
210735,2016,20a59,0,4,30
210735,2016,5a19,0,1,5
210735,2016,60mais,0,4,47
210735,2017,0a4,0,0,3
210735,2017,20a59,0,0,24
210735,2017,5a19,0,1,5
210735,2017,60mais,1,2,22
210735,2018,0a4,0,0,2
210735,2018,20a59,0,4,40
210735,2018,5a19,0,2,8
210735,2018,60mais,1,3,39
210735,2019,0a4,0,0,3
210735,2019,20a59,0,2,25
210735,2019,5a19,0,0,3
210735,2019,60mais,0,1,58
210735,2020,0a4,0,0,2
210735,2020,20a59,0,1,22
210735,2020,5a19,0,1,4
210735,2020,60mais,1,1,61
210735,2021,0a4,0,0,3
210735,2021,20a59,0,3,33
210735,2021,5a19,0,1,3
210735,2021,60mais,0,2,62
210735,2022,0a4,0,0,3
210735,2022,20a59,0,2,20
210735,2022,5a19,0,0,2
210735,2022,60mais,0,2,54
210735,2023,0a4,0,0,8
210735,2023,20a59,0,3,39
210735,2023,5a19,0,0,6
210735,2023,60mais,0,2,48
210735,2024,0a4,0,0,4
210735,2024,20a59,0,2,25
210735,2024,5a19,0,0,2
210735,2024,60mais,0,2,46
210740,2008,0a4,0,1,5
210740,2008,20a59,0,6,29
210740,2008,5a19,0,1,6
210740,2008,60mais,0,14,54
210740,2009,0a4,0,2,6
210740,2009,20a59,0,2,23
210740,2009,5a19,0,0,4
210740,2009,60mais,0,9,33
210740,2010,0a4,1,0,5
210740,2010,20a59,0,4,33
210740,2010,5a19,0,0,5
210740,2010,60mais,0,12,34
210740,2011,0a4,0,0,2
210740,2011,20a59,0,5,24
210740,2011,5a19,0,0,3
210740,2011,60mais,0,10,45
210740,2012,0a4,1,0,5
210740,2012,20a59,0,0,22
210740,2012,5a19,0,0,1
210740,2012,60mais,0,9,40
210740,2013,0a4,0,0,3
210740,2013,20a59,0,2,21
210740,2013,5a19,0,0,2
210740,2013,60mais,0,6,38
210740,2014,0a4,0,0,2
