municipio,ano,faixa,casos,obitos,populacao,log_pib,log_dens,ano_c,esgoto_pct,esgoto_inadequado_pct,fossa_septica_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp
Altamira do Paraná,2015,20a59,20,0,3341,9.856469841642925,2.154085084675601,7,23.43,82.11,5.94,5.82,54.9,19.33,1834.2089999999998,8.211,0.5940000000000001
Altamira do Paraná,2015,60mais,6,0,3341,9.856469841642925,2.154085084675601,7,23.43,82.11,5.94,5.82,54.9,19.33,645.8152999999999,8.211,0.5940000000000001
Altamira do Paraná,2016,0a4,3,0,3143,10.04617781189861,2.0930978681273213,8,23.43,82.11,5.94,5.82,54.9,19.33,182.92260000000002,8.211,0.5940000000000001
Altamira do Paraná,2016,20a59,14,0,3143,10.04617781189861,2.0930978681273213,8,23.43,82.11,5.94,5.82,54.9,19.33,1725.5069999999998,8.211,0.5940000000000001
Altamira do Paraná,2016,60mais,2,0,3143,10.04617781189861,2.0930978681273213,8,23.43,82.11,5.94,5.82,54.9,19.33,607.5418999999999,8.211,0.5940000000000001
Altamira do Paraná,2019,0a4,1,0,1942,10.562138263112272,1.6114359150967734,11,23.43,82.11,5.94,5.82,54.9,19.33,113.0244,8.211,0.5940000000000001
Altamira do Paraná,2019,20a59,3,0,1942,10.562138263112272,1.6114359150967734,11,23.43,82.11,5.94,5.82,54.9,19.33,1066.158,8.211,0.5940000000000001
Altamira do Paraná,2019,60mais,2,0,1942,10.562138263112272,1.6114359150967734,11,23.43,82.11,5.94,5.82,54.9,19.33,375.38859999999994,8.211,0.5940000000000001
Altamira do Paraná,2020,0a4,3,0,1682,10.815273553327527,1.4678743481123135,12,23.43,82.11,5.94,5.82,54.9,19.33,97.89240000000001,8.211,0.5940000000000001
Altamira do Paraná,2020,20a59,3,0,1682,10.815273553327527,1.4678743481123135,12,23.43,82.11,5.94,5.82,54.9,19.33,923.4179999999999,8.211,0.5940000000000001
Altamira do Paraná,2020,60mais,2,0,1682,10.815273553327527,1.4678743481123135,12,23.43,82.11,5.94,5.82,54.9,19.33,325.13059999999996,8.211,0.5940000000000001
Altamira do Paraná,2021,60mais,1,0,1429,11.117282461672842,1.3056264580524355,13,23.43,82.11,5.94,5.82,54.9,19.33,276.22569999999996,8.211,0.5940000000000001
Altamira do Paraná,2022,0a4,3,0,2134,10.813507463848788,1.7047480922384253,14,23.43,82.11,5.94,5.82,54.9,19.33,124.1988,8.211,0.5940000000000001
Altamira do Paraná,2023,0a4,1,0,2838,10.614004255733493,1.99061032797322,15,23.43,82.11,5.94,5.82,54.9,19.33,165.1716,8.211,0.5940000000000001
Altamira do Paraná,2023,60mais,1,0,2838,10.614004255733493,1.99061032797322,15,23.43,82.11,5.94,5.82,54.9,19.33,548.5853999999999,8.211,0.5940000000000001
Altamira do Paraná,2024,60mais,2,0,3543,10.392129835354757,2.2126603854660587,16,23.43,82.11,5.94,5.82,54.9,19.33,684.8618999999999,8.211,0.5940000000000001
Altamira do Paraná,2025,0a4,1,0,3496,10.4054842154785,2.199444334074532,17,23.43,82.11,5.94,5.82,54.9,19.33,203.46720000000002,8.211,0.5940000000000001
Alto Paraná,2008,0a4,27,0,13379,8.869250490423754,3.488597571942989,0,71.81,33.6,7.17,6.75,54.19,18.6,903.0825000000001,3.3600000000000003,0.717
Alto Paraná,2008,20a59,37,0,13379,8.869250490423754,3.488597571942989,0,71.81,33.6,7.17,6.75,54.19,18.6,7250.080099999999,3.3600000000000003,0.717
Alto Paraná,2008,60mais,15,0,13379,8.869250490423754,3.488597571942989,0,71.81,33.6,7.17,6.75,54.19,18.6,2488.494,3.3600000000000003,0.717
Alto Paraná,2009,0a4,24,0,13435,8.932617871258966,3.492560387676128,1,71.81,33.6,7.17,6.75,54.19,18.6,906.8625000000001,3.3600000000000003,0.717
Alto Paraná,2009,20a59,28,0,13435,8.932617871258966,3.492560387676128,1,71.81,33.6,7.17,6.75,54.19,18.6,7280.4265,3.3600000000000003,0.717
Alto Paraná,2009,60mais,10,0,13435,8.932617871258966,3.492560387676128,1,71.81,33.6,7.17,6.75,54.19,18.6,2498.9100000000003,3.3600000000000003,0.717
Alto Paraná,2010,0a4,11,0,13586,9.229173902398658,3.5037539699872475,2,71.81,33.6,7.17,6.75,54.19,18.6,917.0550000000001,3.3600000000000003,0.717
Alto Paraná,2010,20a59,13,0,13586,9.229173902398658,3.5037539699872475,2,71.81,33.6,7.17,6.75,54.19,18.6,7362.2534,3.3600000000000003,0.717
Alto Paraná,2010,60mais,6,0,13586,9.229173902398658,3.5037539699872475,2,71.81,33.6,7.17,6.75,54.19,18.6,2526.9960000000005,3.3600000000000003,0.717
Alto Paraná,2011,0a4,10,0,13736,9.35021622090722,3.5148236417370144,3,71.81,33.6,7.17,6.75,54.19,18.6,927.1800000000001,3.3600000000000003,0.717
Alto Paraná,2011,20a59,12,0,13736,9.35021622090722,3.5148236417370144,3,71.81,33.6,7.17,6.75,54.19,18.6,7443.5383999999995,3.3600000000000003,0.717
Alto Paraná,2011,60mais,7,0,13736,9.35021622090722,3.5148236417370144,3,71.81,33.6,7.17,6.75,54.19,18.6,2554.896,3.3600000000000003,0.717
Alto Paraná,2012,0a4,8,0,13806,9.594547113714016,3.519868911379654,4,71.81,33.6,7.17,6.75,54.19,18.6,931.9050000000001,3.3600000000000003,0.717
Alto Paraná,2012,20a59,17,0,13806,9.594547113714016,3.519868911379654,4,71.81,33.6,7.17,6.75,54.19,18.6,7481.471399999999,3.3600000000000003,0.717
Alto Paraná,2012,60mais,7,0,13806,9.594547113714016,3.519868911379654,4,71.81,33.6,7.17,6.75,54.19,18.6,2567.916,3.3600000000000003,0.717
Alto Paraná,2013,0a4,6,0,14334,9.756931708788851,3.5573460641520867,5,71.81,33.6,7.17,6.75,54.19,18.6,967.5450000000001,3.3600000000000003,0.717
Alto Paraná,2013,20a59,20,0,14334,9.756931708788851,3.5573460641520867,5,71.81,33.6,7.17,6.75,54.19,18.6,7767.594599999999,3.3600000000000003,0.717
Alto Paraná,2014,0a4,11,0,14427,9.857106908140992,3.563882963939251,6,71.81,33.6,7.17,6.75,54.19,18.6,973.8225000000001,3.3600000000000003,0.717
Alto Paraná,2014,20a59,40,0,14427,9.857106908140992,3.563882963939251,6,71.81,33.6,7.17,6.75,54.19,18.6,7817.991299999999,3.3600000000000003,0.717
Alto Paraná,2014,60mais,10,0,14427,9.857106908140992,3.563882963939251,6,71.81,33.6,7.17,6.75,54.19,18.6,2683.4220000000005,3.3600000000000003,0.717
Alto Paraná,2015,0a4,14,0,14518,9.813709442577291,3.570095918123969,7,71.81,33.6,7.17,6.75,54.19,18.6,979.965,3.3600000000000003,0.717
Alto Paraná,2015,20a59,40,0,14518,9.813709442577291,3.570095918123969,7,71.81,33.6,7.17,6.75,54.19,18.6,7867.304199999999,3.3600000000000003,0.717
Alto Paraná,2015,60mais,9,0,14518,9.813709442577291,3.570095918123969,7,71.81,33.6,7.17,6.75,54.19,18.6,2700.3480000000004,3.3600000000000003,0.717
Alto Paraná,2016,0a4,13,0,14606,9.822564874468853,3.576270509731282,8,71.81,33.6,7.17,6.75,54.19,18.6,985.9050000000001,3.3600000000000003,0.717
Alto Paraná,2016,20a59,43,0,14606,9.822564874468853,3.576270509731282,8,71.81,33.6,7.17,6.75,54.19,18.6,7914.991399999999,3.3600000000000003,0.717
Alto Paraná,2016,60mais,7,0,14606,9.822564874468853,3.576270509731282,8,71.81,33.6,7.17,6.75,54.19,18.6,2716.7160000000003,3.3600000000000003,0.717
Alto Paraná,2017,0a4,7,0,14693,10.193839931543785,3.582129084167056,9,71.81,33.6,7.17,6.75,54.19,18.6,991.7775,3.3600000000000003,0.717
Alto Paraná,2017,20a59,36,0,14693,10.193839931543785,3.582129084167056,9,71.81,33.6,7.17,6.75,54.19,18.6,7962.136699999999,3.3600000000000003,0.717
Alto Paraná,2017,60mais,15,0,14693,10.193839931543785,3.582129084167056,9,71.81,33.6,7.17,6.75,54.19,18.6,2732.8980000000006,3.3600000000000003,0.717
Alto Paraná,2018,0a4,23,0,14679,10.018182268683727,3.581294243433999,10,71.81,33.6,7.17,6.75,54.19,18.6,990.8325000000001,3.3600000000000003,0.717
Alto Paraná,2018,20a59,40,1,14679,10.018182268683727,3.581294243433999,10,71.81,33.6,7.17,6.75,54.19,18.6,7954.5500999999995,3.3600000000000003,0.717
Alto Paraná,2018,60mais,13,0,14679,10.018182268683727,3.581294243433999,10,71.81,33.6,7.17,6.75,54.19,18.6,2730.2940000000003,3.3600000000000003,0.717
Alto Paraná,2019,0a4,31,0,14770,9.985236188900917,3.5874002851640823,11,71.81,33.6,7.17,6.75,54.19,18.6,996.975,3.3600000000000003,0.717
Alto Paraná,2019,20a59,47,0,14770,9.985236188900917,3.5874002851640823,11,71.81,33.6,7.17,6.75,54.19,18.6,8003.862999999999,3.3600000000000003,0.717
Alto Paraná,2019,60mais,17,0,14770,9.985236188900917,3.5874002851640823,11,71.81,33.6,7.17,6.75,54.19,18.6,2747.2200000000003,3.3600000000000003,0.717
Alto Paraná,2020,0a4,10,0,14859,9.956215192757693,3.5934692693092782,12,71.81,33.6,7.17,6.75,54.19,18.6,1002.9825000000001,3.3600000000000003,0.717
Alto Paraná,2020,20a59,43,0,14859,9.956215192757693,3.5934692693092782,12,71.81,33.6,7.17,6.75,54.19,18.6,8052.092099999999,3.3600000000000003,0.717
Alto Paraná,2020,60mais,16,0,14859,9.956215192757693,3.5934692693092782,12,71.81,33.6,7.17,6.75,54.19,18.6,2763.7740000000003,3.3600000000000003,0.717
Alto Paraná,2021,0a4,17,0,14945,10.281619147276537,3.59922823216129,13,71.81,33.6,7.17,6.75,54.19,18.6,1008.7875,3.3600000000000003,0.717
Alto Paraná,2021,20a59,32,0,14945,10.281619147276537,3.59922823216129,13,71.81,33.6,7.17,6.75,54.19,18.6,8098.695499999999,3.3600000000000003,0.717
Alto Paraná,2021,60mais,10,0,14945,10.281619147276537,3.59922823216129,13,71.81,33.6,7.17,6.75,54.19,18.6,2779.7700000000004,3.3600000000000003,0.717
Alto Paraná,2022,0a4,12,0,14676,10.19197679913519,3.5810158082379915,14,71.81,33.6,7.17,6.75,54.19,18.6,990.6300000000001,3.3600000000000003,0.717
Alto Paraná,2022,20a59,30,0,14676,10.19197679913519,3.5810158082379915,14,71.81,33.6,7.17,6.75,54.19,18.6,7952.924399999999,3.3600000000000003,0.717
Alto Paraná,2022,60mais,9,1,14676,10.19197679913519,3.5810158082379915,14,71.81,33.6,7.17,6.75,54.19,18.6,2729.7360000000003,3.3600000000000003,0.717
Alto Paraná,2023,0a4,14,0,14407,10.572729004581207,3.5624655292582776,15,71.81,33.6,7.17,6.75,54.19,18.6,972.4725000000001,3.3600000000000003,0.717
Alto Paraná,2023,20a59,39,0,14407,10.572729004581207,3.5624655292582776,15,71.81,33.6,7.17,6.75,54.19,18.6,7807.153299999999,3.3600000000000003,0.717
Alto Paraná,2023,60mais,32,0,14407,10.572729004581207,3.5624655292582776,15,71.81,33.6,7.17,6.75,54.19,18.6,2679.702,3.3600000000000003,0.717
Alto Paraná,2024,0a4,14,1,14138,10.591576964119144,3.5435646229490776,16,71.81,33.6,7.17,6.75,54.19,18.6,954.315,3.3600000000000003,0.717
Alto Paraná,2024,20a59,36,0,14138,10.591576964119144,3.5435646229490776,16,71.81,33.6,7.17,6.75,54.19,18.6,7661.382199999999,3.3600000000000003,0.717
Alto Paraná,2024,60mais,19,0,14138,10.591576964119144,3.5435646229490776,16,71.81,33.6,7.17,6.75,54.19,18.6,2629.6680000000006,3.3600000000000003,0.717
Alto Paraná,2025,0a4,8,0,14183,10.58839916369877,3.5467396869528134,17,71.81,33.6,7.17,6.75,54.19,18.6,957.3525000000001,3.3600000000000003,0.717
Alto Paraná,2025,20a59,31,0,14183,10.58839916369877,3.5467396869528134,17,71.81,33.6,7.17,6.75,54.19,18.6,7685.767699999999,3.3600000000000003,0.717
Alto Paraná,2025,60mais,10,0,14183,10.58839916369877,3.5467396869528134,17,71.81,33.6,7.17,6.75,54.19,18.6,2638.0380000000005,3.3600000000000003,0.717
Alto Paraná,2026,0a4,11,0,14183,10.58839916369877,3.5467396869528134,18,71.81,33.6,7.17,6.75,54.19,18.6,957.3525000000001,3.3600000000000003,0.717
Alto Paraná,2026,20a59,25,0,14183,10.58839916369877,3.5467396869528134,18,71.81,33.6,7.17,6.75,54.19,18.6,7685.767699999999,3.3600000000000003,0.717
Alto Paraná,2026,60mais,11,0,14183,10.58839916369877,3.5467396869528134,18,71.81,33.6,7.17,6.75,54.19,18.6,2638.0380000000005,3.3600000000000003,0.717
Alto Paraíso,2008,0a4,3,0,3273,9.179405793788764,1.2149127443642704,0,23.72,93.83,0.88,6.71,52.9,19.05,219.61829999999998,9.383,0.088
Alto Paraíso,2008,20a59,1,0,3273,9.179405793788764,1.2149127443642704,0,23.72,93.83,0.88,6.71,52.9,19.05,1731.4170000000001,9.383,0.088
Alto Paraíso,2008,60mais,1,0,3273,9.179405793788764,1.2149127443642704,0,23.72,93.83,0.88,6.71,52.9,19.05,623.5065,9.383,0.088
Alto Paraíso,2009,0a4,6,0,3217,9.26419483377266,1.199964782928397,1,23.72,93.83,0.88,6.71,52.9,19.05,215.86069999999998,9.383,0.088
Alto Paraíso,2010,0a4,2,0,3190,9.352280809272427,1.1908875647772803,2,23.72,93.83,0.88,6.71,52.9,19.05,214.04899999999998,9.383,0.088
Alto Paraíso,2011,0a4,2,0,3162,9.45265419382843,1.181727195378616,3,23.72,93.83,0.88,6.71,52.9,19.05,212.17019999999997,9.383,0.088
Alto Paraíso,2012,0a4,2,0,3119,9.68396431497056,1.169381359556317,4,23.72,93.83,0.88,6.71,52.9,19.05,209.28489999999996,9.383,0.088
Alto Paraíso,2012,20a59,1,0,3119,9.68396431497056,1.169381359556317,4,23.72,93.83,0.88,6.71,52.9,19.05,1649.951,9.383,0.088
Alto Paraíso,2014,0a4,1,0,3116,9.93074419227085,1.1662709371419244,6,23.72,93.83,0.88,6.71,52.9,19.05,209.0836,9.383,0.088
Alto Paraíso,2014,20a59,1,0,3116,9.93074419227085,1.1662709371419244,6,23.72,93.83,0.88,6.71,52.9,19.05,1648.364,9.383,0.088
Alto Paraíso,2016,0a4,1,0,3037,10.21685747387362,1.1410330045520618,8,23.72,93.83,0.88,6.71,52.9,19.05,203.78269999999998,9.383,0.088
Alto Paraíso,2016,60mais,1,0,3037,10.21685747387362,1.1410330045520618,8,23.72,93.83,0.88,6.71,52.9,19.05,578.5485,9.383,0.088
Alto Paraíso,2017,0a4,2,0,2998,10.26192219729281,1.128171090909654,9,23.72,93.83,0.88,6.71,52.9,19.05,201.1658,9.383,0.088
Alto Paraíso,2017,60mais,1,0,2998,10.26192219729281,1.128171090909654,9,23.72,93.83,0.88,6.71,52.9,19.05,571.119,9.383,0.088
Alto Paraíso,2018,0a4,1,0,2799,10.446739900954883,1.0612565021243408,10,23.72,93.83,0.88,6.71,52.9,19.05,187.81289999999998,9.383,0.088
Alto Paraíso,2019,0a4,1,0,2741,10.41084115580874,1.0402767116551463,11,23.72,93.83,0.88,6.71,52.9,19.05,183.92109999999997,9.383,0.088
Alto Paraíso,2021,20a59,2,0,2630,10.67399176063405,0.9969486348916096,13,23.72,93.83,0.88,6.71,52.9,19.05,1391.27,9.383,0.088
Alto Paraíso,2022,0a4,1,0,2779,10.659538637725724,1.0543120297715298,14,23.72,93.83,0.88,6.71,52.9,19.05,186.47089999999997,9.383,0.088
Alto Paraíso,2024,20a59,1,0,3077,10.779389529361588,1.1537315878891892,16,23.72,93.83,0.88,6.71,52.9,19.05,1627.7330000000002,9.383,0.088
Alto Paraíso,2025,0a4,1,0,3067,10.782644687713391,1.1505720275988207,17,23.72,93.83,0.88,6.71,52.9,19.05,205.79569999999998,9.383,0.088
Alto Paraíso,2025,20a59,2,0,3067,10.782644687713391,1.1505720275988207,17,23.72,93.83,0.88,6.71,52.9,19.05,1622.443,9.383,0.088
Alto Piquiri,2008,0a4,13,0,10448,9.183932739579712,3.148024083896249,0,63.8,33.51,9.53,6.6,54.47,19.41,689.568,3.351,0.953
Alto Piquiri,2008,20a59,1,0,10448,9.183932739579712,3.148024083896249,0,63.8,33.51,9.53,6.6,54.47,19.41,5691.0256,3.351,0.953
Alto Piquiri,2008,60mais,4,0,10448,9.183932739579712,3.148024083896249,0,63.8,33.51,9.53,6.6,54.47,19.41,2027.9568,3.351,0.953
Alto Piquiri,2009,0a4,2,0,10406,9.214818330935769,3.1441522786722644,1,63.8,33.51,9.53,6.6,54.47,19.41,686.796,3.351,0.953
Alto Piquiri,2009,20a59,2,0,10406,9.214818330935769,3.1441522786722644,1,63.8,33.51,9.53,6.6,54.47,19.41,5668.1482,3.351,0.953
Alto Piquiri,2009,60mais,1,0,10406,9.214818330935769,3.1441522786722644,1,63.8,33.51,9.53,6.6,54.47,19.41,2019.8046,3.351,0.953
Alto Piquiri,2010,0a4,7,0,10270,9.343467307819088,3.130700133964476,2,63.8,33.51,9.53,6.6,54.47,19.41,677.82,3.351,0.953
Alto Piquiri,2010,20a59,4,0,10270,9.343467307819088,3.130700133964476,2,63.8,33.51,9.53,6.6,54.47,19.41,5594.0689999999995,3.351,0.953
Alto Piquiri,2011,0a4,4,0,10135,9.534930148097594,3.117507330479912,3,63.8,33.51,9.53,6.6,54.47,19.41,668.9100000000001,3.351,0.953
Alto Piquiri,2011,20a59,1,0,10135,9.534930148097594,3.117507330479912,3,63.8,33.51,9.53,6.6,54.47,19.41,5520.5345,3.351,0.953
Alto Piquiri,2012,0a4,10,0,10092,9.646835691182126,3.1135153092103742,4,63.8,33.51,9.53,6.6,54.47,19.41,666.072,3.351,0.953
Alto Piquiri,2012,60mais,1,0,10092,9.646835691182126,3.1135153092103742,4,63.8,33.51,9.53,6.6,54.47,19.41,1958.8572,3.351,0.953
Alto Piquiri,2013,0a4,3,0,10350,9.893261443659696,3.138533072185662,5,63.8,33.51,9.53,6.6,54.47,19.41,683.1,3.351,0.953
Alto Piquiri,2013,60mais,1,0,10350,9.893261443659696,3.138533072185662,5,63.8,33.51,9.53,6.6,54.47,19.41,2008.935,3.351,0.953
Alto Piquiri,2014,0a4,1,0,10317,9.951774256657483,3.1354942159291497,6,63.8,33.51,9.53,6.6,54.47,19.41,680.922,3.351,0.953
Alto Piquiri,2014,60mais,1,0,10317,9.951774256657483,3.1354942159291497,6,63.8,33.51,9.53,6.6,54.47,19.41,2002.5297,3.351,0.953
Alto Piquiri,2015,60mais,1,1,10285,10.065047147019182,3.132446096869813,7,63.8,33.51,9.53,6.6,54.47,19.41,1996.3184999999999,3.351,0.953
Alto Piquiri,2016,0a4,1,0,10253,10.112186074958831,3.1293886583666644,8,63.8,33.51,9.53,6.6,54.47,19.41,676.698,3.351,0.953
Alto Piquiri,2017,60mais,1,0,10222,10.235807609348823,3.126321843257593,9,63.8,33.51,9.53,6.6,54.47,19.41,1984.0901999999999,3.351,0.953
Alto Piquiri,2018,0a4,5,0,9896,10.338523113303408,3.0937660138253564,10,63.8,33.51,9.53,6.6,54.47,19.41,653.1360000000001,3.351,0.953
Alto Piquiri,2019,0a4,2,0,9836,10.22528514127153,3.0878555624297968,11,63.8,33.51,9.53,6.6,54.47,19.41,649.176,3.351,0.953
Alto Piquiri,2020,20a59,2,0,9778,10.48519634006037,3.0819099697950434,12,63.8,33.51,9.53,6.6,54.47,19.41,5326.076599999999,3.351,0.953
Alto Piquiri,2021,0a4,3,0,9722,10.651421642696985,3.075928815548268,13,63.8,33.51,9.53,6.6,54.47,19.41,641.652,3.351,0.953
Alto Piquiri,2021,20a59,1,0,9722,10.651421642696985,3.075928815548268,13,63.8,33.51,9.53,6.6,54.47,19.41,5295.573399999999,3.351,0.953
Alto Piquiri,2021,60mais,1,0,9722,10.651421642696985,3.075928815548268,13,63.8,33.51,9.53,6.6,54.47,19.41,1887.0402,3.351,0.953
Alto Piquiri,2022,0a4,2,0,9749,10.573592027410434,3.078693794268338,14,63.8,33.51,9.53,6.6,54.47,19.41,643.4340000000001,3.351,0.953
Alto Piquiri,2023,20a59,1,0,9775,10.81945903345512,3.0814511489565284,15,63.8,33.51,9.53,6.6,54.47,19.41,5324.442499999999,3.351,0.953
Alto Piquiri,2024,0a4,1,0,9802,10.816700753666792,3.084200921541599,16,63.8,33.51,9.53,6.6,54.47,19.41,646.932,3.351,0.953
Alto Piquiri,2024,20a59,1,0,9802,10.816700753666792,3.084200921541599,16,63.8,33.51,9.53,6.6,54.47,19.41,5339.149399999999,3.351,0.953
Alto Piquiri,2025,0a4,7,0,9771,10.819868280360526,3.0809921175048145,17,63.8,33.51,9.53,6.6,54.47,19.41,644.8860000000001,3.351,0.953
Alto Piquiri,2025,20a59,2,0,9771,10.819868280360526,3.0809921175048145,17,63.8,33.51,9.53,6.6,54.47,19.41,5322.2636999999995,3.351,0.953
Alto Piquiri,2025,60mais,2,0,9771,10.819868280360526,3.0809921175048145,17,63.8,33.51,9.53,6.6,54.47,19.41,1896.5511,3.351,0.953
Alto Piquiri,2026,20a59,1,0,9771,10.819868280360526,3.0809921175048145,18,63.8,33.51,9.53,6.6,54.47,19.41,5322.2636999999995,3.351,0.953
Alto Piquiri,2026,60mais,1,1,9771,10.819868280360526,3.0809921175048145,18,63.8,33.51,9.53,6.6,54.47,19.41,1896.5511,3.351,0.953
Altônia,2008,0a4,14,0,20638,8.697566184325403,3.4378506993101907,0,60.62,38.18,11.2,5.62,53.1,22.98,1159.8556,3.818,1.1199999999999999
Altônia,2008,20a59,10,0,20638,8.697566184325403,3.4378506993101907,0,60.62,38.18,11.2,5.62,53.1,22.98,10958.778,3.818,1.1199999999999999
Altônia,2008,60mais,3,0,20638,8.697566184325403,3.4378506993101907,0,60.62,38.18,11.2,5.62,53.1,22.98,4742.6124,3.818,1.1199999999999999
Altônia,2009,0a4,5,0,20764,8.772552981730845,3.443937535338314,1,60.62,38.18,11.2,5.62,53.1,22.98,1166.9368,3.818,1.1199999999999999
Altônia,2009,20a59,5,0,20764,8.772552981730845,3.443937535338314,1,60.62,38.18,11.2,5.62,53.1,22.98,11025.684000000001,3.818,1.1199999999999999
Altônia,2009,60mais,2,0,20764,8.772552981730845,3.443937535338314,1,60.62,38.18,11.2,5.62,53.1,22.98,4771.5672,3.818,1.1199999999999999
Altônia,2010,0a4,7,0,20690,8.936271879476683,3.4404180948154366,2,60.62,38.18,11.2,5.62,53.1,22.98,1162.778,3.818,1.1199999999999999
Altônia,2010,20a59,1,0,20690,8.936271879476683,3.4404180948154366,2,60.62,38.18,11.2,5.62,53.1,22.98,10986.390000000001,3.818,1.1199999999999999
Altônia,2010,60mais,6,0,20690,8.936271879476683,3.4404180948154366,2,60.62,38.18,11.2,5.62,53.1,22.98,4754.562,3.818,1.1199999999999999
Altônia,2011,0a4,11,0,20615,9.043443638569022,3.4368862240706624,3,60.62,38.18,11.2,5.62,53.1,22.98,1158.563,3.818,1.1199999999999999
Altônia,2011,20a59,1,0,20615,9.043443638569022,3.4368862240706624,3,60.62,38.18,11.2,5.62,53.1,22.98,10946.565,3.818,1.1199999999999999
Altônia,2011,60mais,7,1,20615,9.043443638569022,3.4368862240706624,3,60.62,38.18,11.2,5.62,53.1,22.98,4737.327,3.818,1.1199999999999999
Altônia,2012,0a4,17,0,20711,9.140701935013816,3.441379171294987,4,60.62,38.18,11.2,5.62,53.1,22.98,1163.9582,3.818,1.1199999999999999
Altônia,2012,20a59,4,0,20711,9.140701935013816,3.441379171294987,4,60.62,38.18,11.2,5.62,53.1,22.98,10997.541000000001,3.818,1.1199999999999999
Altônia,2012,60mais,6,0,20711,9.140701935013816,3.441379171294987,4,60.62,38.18,11.2,5.62,53.1,22.98,4759.3878,3.818,1.1199999999999999
Altônia,2013,0a4,4,0,21489,9.314809390368383,3.478467017153456,5,60.62,38.18,11.2,5.62,53.1,22.98,1207.6818,3.818,1.1199999999999999
Altônia,2013,20a59,1,0,21489,9.314809390368383,3.478467017153456,5,60.62,38.18,11.2,5.62,53.1,22.98,11410.659000000001,3.818,1.1199999999999999
Altônia,2013,60mais,1,0,21489,9.314809390368383,3.478467017153456,5,60.62,38.18,11.2,5.62,53.1,22.98,4938.1722,3.818,1.1199999999999999
Altônia,2014,0a4,12,0,21619,9.4068729718641,3.484312288372662,6,60.62,38.18,11.2,5.62,53.1,22.98,1214.9878,3.818,1.1199999999999999
Altônia,2014,20a59,4,0,21619,9.4068729718641,3.484312288372662,6,60.62,38.18,11.2,5.62,53.1,22.98,11479.689,3.818,1.1199999999999999
Altônia,2014,60mais,7,1,21619,9.4068729718641,3.484312288372662,6,60.62,38.18,11.2,5.62,53.1,22.98,4968.0462,3.818,1.1199999999999999
